SeqPool,SampleID,CGG,Taxon_morphology,Site_short,Site_long,LibraryID,variable,reference,reference_genbank,value,species_identifiable,Taxon_plots_common
PoolScreen_12,PaA025,CGG_1_026028,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_156,seq_trash_pe_1,,,2037212,No,Long-horned buffalo
PoolScreen_12,PaA026,CGG_1_026029,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_150,seq_trash_pe_1,,,1267557,No,Long-horned buffalo
PoolScreen_12,PaA027,CGG_1_026030,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_157,seq_trash_pe_1,,,1952792,No,Long-horned buffalo
PoolScreen_12,PaA028,CGG_1_026031,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_151,seq_trash_pe_1,,,857286,No,Long-horned buffalo
PoolScreen_12,PaA033,CGG_1_026036,Syncerus antiquus,KRM,Klasies River Mouth,SCR_141,seq_trash_pe_1,,,1450016,No,Long-horned buffalo
PoolScreen_05,PcA001,CGG_1_024845,Pelea capreolus,KRM,Klasies River Mouth,SCR_059,seq_trash_pe_1,,,2093946,No,Grey rhebok
PoolScreen_05,PcA002,CGG_1_024846,Pelea capreolus,KRM,Klasies River Mouth,SCR_060,seq_trash_pe_1,,,1595454,Yes,Grey rhebok
PoolScreen_03,PcA003,CGG_1_024847,Pelea capreolus,KRM,Klasies River Mouth,SCR_042,seq_trash_pe_1,,,1077466,Yes,Grey rhebok
PoolScreen_03,PcA004,CGG_1_024848,Pelea capreolus,KRM,Klasies River Mouth,SCR_043,seq_trash_pe_1,,,836119,No,Grey rhebok
PoolScreen_04,PcA005,CGG_1_024849,Pelea capreolus,KRM,Klasies River Mouth,PcA005_combined,seq_trash_pe_1,,,4118771,No,Grey rhebok
PoolScreen_03,PcA006,CGG_1_024850,Pelea capreolus,BPA,Boomplaas Cave,SCR_044,seq_trash_pe_1,,,759372,No,Grey rhebok
PoolScreen_03,PcA007,CGG_1_024851,Pelea capreolus,BPA,Boomplaas Cave,SCR_045,seq_trash_pe_1,,,631045,No,Grey rhebok
PoolScreen_03,PcA008,CGG_1_024852,Pelea capreolus,BPA,Boomplaas Cave,SCR_046,seq_trash_pe_1,,,458177,No,Grey rhebok
PoolScreen_03,PcA009,CGG_1_024853,Pelea capreolus,BPA,Boomplaas Cave,SCR_047,seq_trash_pe_1,,,993872,No,Grey rhebok
PoolScreen_12,PcA010,CGG_1_025779,Pelea capreolus,NBC,Nelson Bay Cave,SCR_125,seq_trash_pe_1,,,1023286,Yes,Grey rhebok
PoolScreen_12,PcA011,CGG_1_025780,Pelea capreolus,NBC,Nelson Bay Cave,SCR_126,seq_trash_pe_1,,,667957,No,Grey rhebok
PoolScreen_12,PcA012,CGG_1_025781,Pelea capreolus,NBC,Nelson Bay Cave,SCR_127,seq_trash_pe_1,,,1057282,Yes,Grey rhebok
PoolScreen_12,PcA013,CGG_1_025782,Pelea capreolus,NBC,Nelson Bay Cave,SCR_128,seq_trash_pe_1,,,1094317,No,Grey rhebok
PoolScreen_12,PcA014,CGG_1_025783,Pelea capreolus,NBC,Nelson Bay Cave,SCR_129,seq_trash_pe_1,,,915888,No,Grey rhebok
PoolScreen_12,PcA015,CGG_1_025784,Pelea capreolus,NBC,Nelson Bay Cave,SCR_130,seq_trash_pe_1,,,806331,Yes,Grey rhebok
PoolScreen_12,PcA016,CGG_1_025785,Pelea capreolus,NBC,Nelson Bay Cave,SCR_131,seq_trash_pe_1,,,651846,Yes,Grey rhebok
PoolScreen_12,PcA017,CGG_1_025786,Pelea capreolus,NBC,Nelson Bay Cave,SCR_132,seq_trash_pe_1,,,1116266,Yes,Grey rhebok
PoolScreen_12,PcA018,CGG_1_025787,Pelea capreolus,NBC,Nelson Bay Cave,SCR_158,seq_trash_pe_1,,,1235429,Yes,Grey rhebok
PoolScreen_12,PcA019,CGG_1_025788,Pelea capreolus,NBC,Nelson Bay Cave,SCR_159,seq_trash_pe_1,,,1726942,No,Grey rhebok
PoolScreen_12,PcA020,CGG_1_025789,Pelea capreolus,NBC,Nelson Bay Cave,SCR_133,seq_trash_pe_1,,,805740,No,Grey rhebok
PoolScreen_12,PcA021,CGG_1_025790,Pelea capreolus,NBC,Nelson Bay Cave,SCR_160,seq_trash_pe_1,,,1351108,No,Grey rhebok
PoolScreen_12,PcA022,CGG_1_025791,Pelea capreolus,NBC,Nelson Bay Cave,SCR_161,seq_trash_pe_1,,,1429668,No,Grey rhebok
PoolScreen_12,PcA023,CGG_1_025792,Pelea capreolus,NBC,Nelson Bay Cave,SCR_162,seq_trash_pe_1,,,1055712,No,Grey rhebok
PoolScreen_12,PcA024,CGG_1_025793,Pelea capreolus,NBC,Nelson Bay Cave,SCR_163,seq_trash_pe_1,,,1627693,No,Grey rhebok
PoolScreen_12,PcA025,CGG_1_025794,Pelea capreolus,NBC,Nelson Bay Cave,SCR_164,seq_trash_pe_1,,,1519386,No,Grey rhebok
PoolScreen_12,PcA026,CGG_1_025795,Pelea capreolus,NBC,Nelson Bay Cave,SCR_165,seq_trash_pe_1,,,1128149,Yes,Grey rhebok
PoolScreen_01,PS01_NC,,Negative control,NC,Negative Control,SCR_010,seq_trash_pe_1,,,2177956,,
PoolScreen_02,PS02_LNC,,Negative control,NC,Negative Control,SCR_041,seq_trash_pe_1,,,230671,,
PoolScreen_02,PS02_NC,,Negative control,NC,Negative Control,SCR_027,seq_trash_pe_1,,,213823,,
PoolScreen_03,PS03_LNC,,Negative control,NC,Negative Control,SCR_052,seq_trash_pe_1,,,107902,,
PoolScreen_03,PS03_NC,,Negative control,NC,Negative Control,SCR_049,seq_trash_pe_1,,,79958,,
PoolScreen_04,PS04_LNC,,Negative control,NC,Negative Control,BEST_021,seq_trash_pe_1,,,51139,,
PoolScreen_04,PS04_NC,,Negative control,NC,Negative Control,BEST_020,seq_trash_pe_1,,,79387,,
PoolScreen_05,PS05_NC,,Negative control,NC,Negative Control,SCR_061,seq_trash_pe_1,,,807876,,
PoolScreen_06,PS06_NC01,,Negative control,NC,Negative Control,SCR_069,seq_trash_pe_1,,,233372,,
PoolScreen_06,PS06_NC02,,Negative control,NC,Negative Control,SCR_079,seq_trash_pe_1,,,254693,,
PoolScreen_12,PS12_NC01,,Negative control,NC,Negative Control,SCR_148,seq_trash_pe_1,,,55741,,
PoolScreen_12,PS12_NC02,,Negative control,NC,Negative Control,SCR_196,seq_trash_pe_1,,,4220,,
PoolScreen_03,RmA001,CGG_1_024867,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_048,seq_trash_pe_1,,,970650,Yes,Cape grysbok
PoolScreen_06,RmA002,CGG_1_024868,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_078,seq_trash_pe_1,,,1809538,Yes,Cape grysbok
PoolScreen_06,RmA003,CGG_1_024869,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_080,seq_trash_pe_1,,,1705458,Yes,Cape grysbok
PoolScreen_06,RmA004,CGG_1_024870,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_081,seq_trash_pe_1,,,890334,Yes,Cape grysbok
PoolScreen_06,RmA005,CGG_1_024871,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_082,seq_trash_pe_1,,,1865652,Yes,Cape grysbok
PoolScreen_06,RmA006,CGG_1_024872,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_083,seq_trash_pe_1,,,1655118,Yes,Cape grysbok
PoolScreen_06,RmA007,CGG_1_024873,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_084,seq_trash_pe_1,,,1820964,Yes,Cape grysbok
PoolScreen_06,RmA008,CGG_1_024874,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_085,seq_trash_pe_1,,,2039623,Yes,Cape grysbok
PoolScreen_06,RmA009,CGG_1_024875,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_086,seq_trash_pe_1,,,1366239,Yes,Cape grysbok
PoolScreen_12,RmA030,CGG_1_025879,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_134,seq_trash_pe_1,,,1064680,Yes,Cape grysbok
PoolScreen_12,RmA031,CGG_1_025880,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_185,seq_trash_pe_1,,,1280293,Yes,Cape grysbok
PoolScreen_12,RmA032,CGG_1_025881,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_186,seq_trash_pe_1,,,1891735,Yes,Cape grysbok
PoolScreen_12,RmA033,CGG_1_025882,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_187,seq_trash_pe_1,,,1074315,No,Cape grysbok
PoolScreen_12,RmA034,CGG_1_025883,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_188,seq_trash_pe_1,,,1016037,Yes,Cape grysbok
PoolScreen_12,RmA035,CGG_1_025884,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_173,seq_trash_pe_1,,,1197911,Yes,Cape grysbok
PoolScreen_12,RmA036,CGG_1_025885,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_174,seq_trash_pe_1,,,1334805,Yes,Cape grysbok
PoolScreen_12,RmA037,CGG_1_025886,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_175,seq_trash_pe_1,,,1255622,Yes,Cape grysbok
PoolScreen_12,RmA038,CGG_1_025887,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_189,seq_trash_pe_1,,,738739,Yes,Cape grysbok
PoolScreen_12,RmA039,CGG_1_025888,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_190,seq_trash_pe_1,,,1165178,No,Cape grysbok
PoolScreen_12,RmA040,CGG_1_025889,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_135,seq_trash_pe_1,,,690145,Yes,Cape grysbok
PoolScreen_12,RmA041,CGG_1_025890,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_136,seq_trash_pe_1,,,1171652,Yes,Cape grysbok
PoolScreen_12,RmA042,CGG_1_025891,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_137,seq_trash_pe_1,,,1285250,Yes,Cape grysbok
PoolScreen_12,RmA043,CGG_1_025892,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_138,seq_trash_pe_1,,,859584,Yes,Cape grysbok
PoolScreen_12,RmA051,CGG_1_025900,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_177,seq_trash_pe_1,,,1917095,No,Cape grysbok
PoolScreen_12,RmA052,CGG_1_025901,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_178,seq_trash_pe_1,,,1126102,No,Cape grysbok
PoolScreen_12,RmA056,CGG_1_025905,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_179,seq_trash_pe_1,,,1359104,Yes,Cape grysbok
PoolScreen_12,RmA059,CGG_1_025908,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_180,seq_trash_pe_1,,,1102708,No,Cape grysbok
PoolScreen_12,RmA060,CGG_1_025909,Raphicerus melanotis,NBC,Nelson Bay Cave,SCR_181,seq_trash_pe_1,,,1295790,No,Cape grysbok
PoolScreen_06,RxA001,CGG_1_024876,Redunca sp.,BPA,Boomplaas Cave,SCR_070,seq_trash_pe_1,,,3038203,No,Reedbuck
PoolScreen_06,RxA002,CGG_1_024877,Redunca sp.,BPA,Boomplaas Cave,SCR_071,seq_trash_pe_1,,,2071580,Yes,Reedbuck
PoolScreen_06,RxA003,CGG_1_024878,Redunca sp.,BPA,Boomplaas Cave,SCR_072,seq_trash_pe_1,,,2458292,No,Reedbuck
PoolScreen_05,RxA004,CGG_1_024879,Redunca sp.,BPA,Boomplaas Cave,SCR_057,seq_trash_pe_1,,,2127972,No,Reedbuck
PoolScreen_05,RxA005,CGG_1_024880,Redunca sp.,KRM,Klasies River Mouth,SCR_058,seq_trash_pe_1,,,1945778,No,Reedbuck
PoolScreen_06,RxA006,CGG_1_024881,Redunca sp.,BPA,Boomplaas Cave,SCR_073,seq_trash_pe_1,,,1920623,No,Reedbuck
PoolScreen_04,RxA007,CGG_1_024882,Redunca sp.,BPA,Boomplaas Cave,RxA007_combined,seq_trash_pe_1,,,2291247,Yes,Grey rhebok
PoolScreen_06,RxA008,CGG_1_024883,Redunca sp.,BPA,Boomplaas Cave,SCR_077,seq_trash_pe_1,,,790203,Yes,Reedbuck
PoolScreen_06,RxA009,CGG_1_024884,Redunca sp.,BPA,Boomplaas Cave,SCR_074,seq_trash_pe_1,,,1522322,Yes,Grey rhebok
PoolScreen_12,RxA017,CGG_1_025837,Redunca sp.,NBC,Nelson Bay Cave,SCR_176,seq_trash_pe_1,,,1599000,No,Reedbuck
PoolScreen_12,RxA020,CGG_1_025840,Redunca sp.,BNK1,Byneskranskop 1,SCR_210,seq_trash_pe_1,,,765106,No,Reedbuck
PoolScreen_12,RxA021,CGG_1_025841,Redunca sp.,BNK1,Byneskranskop 1,SCR_194,seq_trash_pe_1,,,900150,No,Reedbuck
PoolScreen_02,ScA001,CGG_1_024885,Syncerus caffer,DK1,Die Kelders Cave 1,SCR_012,seq_trash_pe_1,,,1338840,Yes,Cape buffalo
PoolScreen_02,ScA002,CGG_1_024886,Syncerus caffer,DK1,Die Kelders Cave 1,SCR_013,seq_trash_pe_1,,,1191343,Yes,Cape buffalo
PoolScreen_02,ScA003,CGG_1_024887,Syncerus caffer,DK1,Die Kelders Cave 1,SCR_021,seq_trash_pe_1,,,1296803,Yes,Cape buffalo
PoolScreen_06,ScA004,CGG_1_024888,Syncerus caffer,DK1,Die Kelders Cave 1,SCR_076,seq_trash_pe_1,,,1284431,Yes,Cape buffalo
PoolScreen_04,ScA005,CGG_1_024889,Syncerus caffer,DK1,Die Kelders Cave 1,ScA005_combined,seq_trash_pe_1,,,2163393,Yes,Cape buffalo
PoolScreen_02,ScA006,CGG_1_024890,Syncerus caffer,DK1,Die Kelders Cave 1,SCR_022,seq_trash_pe_1,,,1019162,Yes,Cape buffalo
PoolScreen_06,ScA007,CGG_1_024891,Syncerus caffer,BPA,Boomplaas Cave,SCR_065,seq_trash_pe_1,,,2469831,No,Cape buffalo
PoolScreen_06,ScA008,CGG_1_024892,Syncerus caffer,BPA,Boomplaas Cave,SCR_066,seq_trash_pe_1,,,2172623,No,Cape buffalo
PoolScreen_04,ScA009,CGG_1_024893,Syncerus caffer,BPA,Boomplaas Cave,ScA009_combined,seq_trash_pe_1,,,7355542,No,Cape buffalo
PoolScreen_12,ScA012,CGG_1_025960,Syncerus caffer,NBC,Nelson Bay Cave,SCR_191,seq_trash_pe_1,,,1382628,Yes,Cape buffalo
PoolScreen_12,ScA025,CGG_1_025973,Syncerus caffer,NBC,Nelson Bay Cave,SCR_182,seq_trash_pe_1,,,1610782,Yes,Cape buffalo
PoolScreen_12,ScA026,CGG_1_025974,Syncerus caffer,NBC,Nelson Bay Cave,SCR_183,seq_trash_pe_1,,,1838777,No,Cape buffalo
PoolScreen_12,ScA027,CGG_1_025975,Syncerus caffer,NBC,Nelson Bay Cave,SCR_184,seq_trash_pe_1,,,1191659,No,Cape buffalo
PoolScreen_12,ScA028,CGG_1_025976,Syncerus caffer,NBC,Nelson Bay Cave,SCR_195,seq_trash_pe_1,,,1268529,Yes,Cape buffalo
PoolScreen_12,ScA029,CGG_1_025977,Syncerus caffer,NBC,Nelson Bay Cave,SCR_193,seq_trash_pe_1,,,1232752,Yes,Cape buffalo
PoolScreen_12,ScA030,CGG_1_025978,Syncerus caffer,NBC,Nelson Bay Cave,SCR_197,seq_trash_pe_1,,,1095885,Yes,Cape buffalo
PoolScreen_12,ScA031,CGG_1_025979,Syncerus caffer,NBC,Nelson Bay Cave,SCR_198,seq_trash_pe_1,,,1171138,Yes,Cape buffalo
PoolScreen_12,ScA032,CGG_1_025980,Syncerus caffer,NBC,Nelson Bay Cave,SCR_192,seq_trash_pe_1,,,1223354,Yes,Cape buffalo
PoolScreen_12,ScA033,CGG_1_025981,Syncerus caffer,NBC,Nelson Bay Cave,SCR_202,seq_trash_pe_1,,,1022826,Yes,Cape buffalo
PoolScreen_12,ScA034,CGG_1_025982,Syncerus caffer,NBC,Nelson Bay Cave,SCR_199,seq_trash_pe_1,,,1607356,Yes,Cape buffalo
PoolScreen_12,ScA035,CGG_1_025983,Syncerus caffer,NBC,Nelson Bay Cave,SCR_203,seq_trash_pe_1,,,1312922,No,Cape buffalo
PoolScreen_12,ScA036,CGG_1_025984,Syncerus caffer,NBC,Nelson Bay Cave,SCR_204,seq_trash_pe_1,,,1115744,No,Cape buffalo
PoolScreen_12,ScA037,CGG_1_025985,Syncerus caffer,NBC,Nelson Bay Cave,SCR_205,seq_trash_pe_1,,,777904,No,Cape buffalo
PoolScreen_12,ScA038,CGG_1_025986,Syncerus caffer,NBC,Nelson Bay Cave,SCR_206,seq_trash_pe_1,,,1117625,No,Cape buffalo
PoolScreen_12,ScA039,CGG_1_025987,Syncerus caffer,NBC,Nelson Bay Cave,SCR_207,seq_trash_pe_1,,,867333,Yes,Cape buffalo
PoolScreen_12,ScA040,CGG_1_025988,Syncerus caffer,NBC,Nelson Bay Cave,SCR_216,seq_trash_pe_1,,,1008602,Yes,Cape buffalo
PoolScreen_12,ScA041,CGG_1_025989,Syncerus caffer,BNK1,Byneskranskop 1,SCR_139,seq_trash_pe_1,,,1366310,Yes,Cape buffalo
PoolScreen_12,ScA042,CGG_1_025990,Syncerus caffer,BNK1,Byneskranskop 1,SCR_140,seq_trash_pe_1,,,1287505,Yes,Cape buffalo
PoolScreen_12,ScA043,CGG_1_025991,Syncerus caffer,BNK1,Byneskranskop 1,SCR_209,seq_trash_pe_1,,,969944,Yes,Cape buffalo
PoolScreen_12,ScA044,CGG_1_025992,Syncerus caffer,BNK1,Byneskranskop 1,SCR_217,seq_trash_pe_1,,,1323128,Yes,Cape buffalo
PoolScreen_12,ScA045,CGG_1_025993,Syncerus caffer,BNK1,Byneskranskop 1,SCR_201,seq_trash_pe_1,,,1250041,Yes,Cape buffalo
PoolScreen_12,ScA046,CGG_1_025994,Syncerus caffer,BNK1,Byneskranskop 1,SCR_200,seq_trash_pe_1,,,885151,No,Cape buffalo
PoolScreen_12,ScA047,CGG_1_025995,Syncerus caffer,BNK1,Byneskranskop 1,SCR_218,seq_trash_pe_1,,,1290764,Yes,Cape buffalo
PoolScreen_12,ScA048,CGG_1_025996,Syncerus caffer,BNK1,Byneskranskop 1,SCR_208,seq_trash_pe_1,,,1270672,No,Cape buffalo
PoolScreen_02,ToA001,CGG_1_024894,Tragelaphus oryx,BPA,Boomplaas Cave,SCR_017,seq_trash_pe_1,,,3224301,No,Common eland
PoolScreen_02,ToA002,CGG_1_024895,Tragelaphus oryx,BPA,Boomplaas Cave,SCR_018,seq_trash_pe_1,,,1598200,No,Common eland
PoolScreen_05,ToA003,CGG_1_024896,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_055,seq_trash_pe_1,,,2119157,No,Common eland
PoolScreen_05,ToA004,CGG_1_024897,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_056,seq_trash_pe_1,,,2664419,No,Common eland
PoolScreen_06,ToA005,CGG_1_024898,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_067,seq_trash_pe_1,,,1238768,No,Common eland
PoolScreen_06,ToA006,CGG_1_024899,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_068,seq_trash_pe_1,,,2231451,No,Common eland
PoolScreen_02,ToA007,CGG_1_024900,Tragelaphus oryx,BPA,Boomplaas Cave,SCR_019,seq_trash_pe_1,,,983364,No,Common eland
PoolScreen_04,ToA008,CGG_1_024901,Tragelaphus oryx,DK1,Die Kelders Cave 1,ToA008_combined,seq_trash_pe_1,,,2452664,No,Common eland
PoolScreen_02,ToA009,CGG_1_024902,Tragelaphus oryx,DK1,Die Kelders Cave 1,SCR_020,seq_trash_pe_1,,,2785357,No,Common eland
PoolScreen_12,ToA028,CGG_1_025931,Tragelaphus oryx,NBC,Nelson Bay Cave,SCR_166,seq_trash_pe_1,,,1250836,Yes,Common eland
PoolScreen_12,ToA029,CGG_1_025932,Tragelaphus oryx,NBC,Nelson Bay Cave,SCR_167,seq_trash_pe_1,,,1429927,Yes,Common eland
PoolScreen_12,ToA030,CGG_1_025933,Tragelaphus oryx,NBC,Nelson Bay Cave,SCR_168,seq_trash_pe_1,,,1510999,Yes,Common eland
PoolScreen_12,ToA031,CGG_1_025934,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_169,seq_trash_pe_1,,,1772644,Yes,Common eland
PoolScreen_12,ToA032,CGG_1_025935,Tragelaphus oryx,EBC,Elands Bay Cave,SCR_170,seq_trash_pe_1,,,298667,No,Common eland
PoolScreen_12,ToA034,CGG_1_025937,Tragelaphus oryx,KRM,Klasies River Mouth,SCR_211,seq_trash_pe_1,,,552672,No,Common eland
PoolScreen_12,ToA035,CGG_1_025938,Tragelaphus oryx,KRM,Klasies River Mouth,SCR_212,seq_trash_pe_1,,,2453559,No,Common eland
PoolScreen_12,ToA036,CGG_1_025939,Tragelaphus oryx,KRM,Klasies River Mouth,SCR_213,seq_trash_pe_1,,,1806505,No,Common eland
PoolScreen_12,ToA037,CGG_1_025940,Tragelaphus oryx,KRM,Klasies River Mouth,SCR_214,seq_trash_pe_1,,,1902895,No,Common eland
PoolScreen_12,ToA038,CGG_1_025941,Tragelaphus oryx,KRM,Klasies River Mouth,SCR_215,seq_trash_pe_1,,,788325,No,Common eland
PoolScreen_02,PaA001,CGG_1_024854,Syncerus antiquus,BPA,Boomplaas Cave,SCR_023,seq_trash_pe_1_frac,,,0.331184239,No,Long-horned buffalo
PoolScreen_06,PaA002,CGG_1_024855,Syncerus antiquus,BPA,Boomplaas Cave,SCR_063,seq_trash_pe_1_frac,,,0.552871493,No,Long-horned buffalo
PoolScreen_02,PaA003,CGG_1_024856,Syncerus antiquus,KRM,Klasies River Mouth,SCR_014,seq_trash_pe_1_frac,,,0.632748178,No,Long-horned buffalo
PoolScreen_04,PaA004,CGG_1_024857,Syncerus antiquus,KRM,Klasies River Mouth,PaA004_combined,seq_trash_pe_1_frac,,,0.342897187,No,Long-horned buffalo
PoolScreen_02,PaA005,CGG_1_024858,Syncerus antiquus,KRM,Klasies River Mouth,SCR_024,seq_trash_pe_1_frac,,,0.572848046,No,Long-horned buffalo
PoolScreen_02,PaA006,CGG_1_024859,Syncerus antiquus,KRM,Klasies River Mouth,SCR_025,seq_trash_pe_1_frac,,,0.294508864,No,Long-horned buffalo
PoolScreen_06,PaA007,CGG_1_024860,Syncerus antiquus,KRM,Klasies River Mouth,SCR_064,seq_trash_pe_1_frac,,,0.330288931,No,Long-horned buffalo
PoolScreen_01,PaA008,CGG_1_024861,Syncerus antiquus,KRM,Klasies River Mouth,SCR_006,seq_trash_pe_1_frac,,,0.70422265,No,Long-horned buffalo
PoolScreen_05,PaA009,CGG_1_024862,Syncerus antiquus,KRM,Klasies River Mouth,SCR_053,seq_trash_pe_1_frac,,,0.696235145,No,Long-horned buffalo
PoolScreen_12,PaA014,CGG_1_026017,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_142,seq_trash_pe_1_frac,,,0.177588898,Yes,Long-horned buffalo
PoolScreen_12,PaA015,CGG_1_026018,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_143,seq_trash_pe_1_frac,,,0.295627019,Yes,Long-horned buffalo
PoolScreen_12,PaA016,CGG_1_026019,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_152,seq_trash_pe_1_frac,,,0.296698301,No,Long-horned buffalo
PoolScreen_12,PaA017,CGG_1_026020,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_145,seq_trash_pe_1_frac,,,0.17393079,No,Long-horned buffalo
PoolScreen_12,PaA018,CGG_1_026021,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_153,seq_trash_pe_1_frac,,,0.223778741,Yes,Long-horned buffalo
PoolScreen_12,PaA019,CGG_1_026022,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_154,seq_trash_pe_1_frac,,,0.232984367,No,Long-horned buffalo
PoolScreen_12,PaA020,CGG_1_026023,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_146,seq_trash_pe_1_frac,,,0.168073156,No,Long-horned buffalo
PoolScreen_12,PaA021,CGG_1_026024,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_147,seq_trash_pe_1_frac,,,0.295302534,No,Long-horned buffalo
PoolScreen_12,PaA022,CGG_1_026025,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_144,seq_trash_pe_1_frac,,,0.328566954,No,Long-horned buffalo
PoolScreen_12,PaA023,CGG_1_026026,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_149,seq_trash_pe_1_frac,,,0.177439162,No,Long-horned buffalo
PoolScreen_12,PaA024,CGG_1_026027,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_155,seq_trash_pe_1_frac,,,0.308475564,No,Long-horned buffalo
PoolScreen_12,PaA025,CGG_1_026028,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_156,seq_trash_pe_1_frac,,,0.355764479,No,Long-horned buffalo
PoolScreen_12,PaA026,CGG_1_026029,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_150,seq_trash_pe_1_frac,,,0.196133823,No,Long-horned buffalo
PoolScreen_12,PaA027,CGG_1_026030,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_157,seq_trash_pe_1_frac,,,0.347649794,No,Long-horned buffalo
PoolScreen_12,PaA028,CGG_1_026031,Syncerus antiquus,NBC,Nelson Bay Cave,SCR_151,seq_trash_pe_1_frac,,,0.139402898,No,Long-horned buffalo
PoolScreen_12,PaA033,CGG_1_026036,Syncerus antiquus,KRM,Klasies River Mouth,SCR_141,seq_trash_pe_1_frac,,,0.251844917,No,Long-horned buffalo
PoolScreen_05,PcA001,CGG_1_024845,Pelea capreolus,KRM,Klasies River Mouth,SCR_059,seq_trash_pe_1_frac,,,0.619082239,No,Grey rhebok
PoolScreen_05,PcA002,CGG_1_024846,Pelea capreolus,KRM,Klasies River Mouth,SCR_060,seq_trash_pe_1_frac,,,0.273881273,Yes,Grey rhebok
PoolScreen_03,PcA003,CGG_1_024847,Pelea capreolus,KRM,Klasies River Mouth,SCR_042,seq_trash_pe_1_frac,,,0.168342568,Yes,Grey rhebok
PoolScreen_03,PcA004,CGG_1_024848,Pelea capreolus,KRM,Klasies River Mouth,SCR_043,seq_trash_pe_1_frac,,,0.45343638,No,Grey rhebok
PoolScreen_04,PcA005,CGG_1_024849,Pelea capreolus,KRM,Klasies River Mouth,PcA005_combined,seq_trash_pe_1_frac,,,0.239310174,No,Grey rhebok
PoolScreen_03,PcA006,CGG_1_024850,Pelea capreolus,BPA,Boomplaas Cave,SCR_044,seq_trash_pe_1_frac,,,0.52816803,No,Grey rhebok
PoolScreen_03,PcA007,CGG_1_024851,Pelea capreolus,BPA,Boomplaas Cave,SCR_045,seq_trash_pe_1_frac,,,0.290028555,No,Grey rhebok
PoolScreen_03,PcA008,CGG_1_024852,Pelea capreolus,BPA,Boomplaas Cave,SCR_046,seq_trash_pe_1_frac,,,0.25296875,No,Grey rhebok
PoolScreen_03,PcA009,CGG_1_024853,Pelea capreolus,BPA,Boomplaas Cave,SCR_047,seq_trash_pe_1_frac,,,0.204403803,No,Grey rhebok
PoolScreen_12,PcA010,CGG_1_025779,Pelea capreolus,NBC,Nelson Bay Cave,SCR_125,seq_trash_pe_1_frac,,,0.180941649,Yes,Grey rhebok
PoolScreen_12,PcA011,CGG_1_025780,Pelea capreolus,NBC,Nelson Bay Cave,SCR_126,seq_trash_pe_1_frac,,,0.127743433,No,Grey rhebok
PoolScreen_12,PcA012,CGG_1_025781,Pelea capreolus,NBC,Nelson Bay Cave,SCR_127,seq_trash_pe_1_frac,,,0.192635489,Yes,Grey rhebok
